current_price,predicted_price_7d,price_volatility_30d,storage_capacity_kg,quantity_kg,days_since_harvest,distance_to_nearest_buyer_km,rain_probability_pct,demand_score,label
43.67,49.33,0.1716,0.0,2188.9,0,50.9,26.5,0.98,AGGREGATE
54.96,62.88,0.1575,5000.0,1635.4,6,6.3,6.2,0.561,WAIT
14.54,12.51,0.2242,1000.0,1246.9,18,39.9,3.2,0.667,SELL_NOW
50.6,64.22,0.0289,200.0,1034.8,12,92.1,71.1,0.704,SELL_NOW
49.3,43.91,0.0894,5000.0,1870.1,11,115.3,83.0,0.426,SELL_NOW
49.25,54.73,0.0696,0.0,2823.4,11,34.6,63.5,0.773,SELL_NOW
52.24,47.61,0.2471,0.0,2048.1,12,31.1,90.5,0.883,SELL_NOW
57.35,54.69,0.1035,0.0,316.8,13,68.5,69.8,0.448,SELL_NOW
66.35,71.21,0.1858,0.0,1436.0,11,97.8,37.1,0.691,WAIT
28.89,29.14,0.1743,200.0,2683.4,19,90.1,18.1,0.781,SELL_NOW
67.75,59.63,0.0609,500.0,373.9,11,68.1,92.5,0.271,SELL_NOW
44.88,39.74,0.0674,1000.0,2967.7,5,76.5,10.4,0.399,SELL_NOW
15.39,15.53,0.0775,200.0,2852.3,9,30.6,54.3,0.198,WAIT
14.1,16.62,0.1087,0.0,327.0,19,53.0,31.4,0.642,AGGREGATE
33.4,41.71,0.0662,200.0,2806.9,8,32.1,27.1,0.821,AGGREGATE
64.94,54.69,0.0147,5000.0,1153.1,1,106.4,64.6,0.65,SELL_NOW
59.54,59.33,0.2211,0.0,2549.7,6,15.3,23.1,0.262,WAIT
65.2,55.43,0.2417,1000.0,1313.3,8,82.2,91.6,0.592,SELL_NOW
46.21,37.35,0.092,0.0,1378.5,11,32.7,40.6,0.851,SELL_NOW
40.81,46.15,0.0912,1000.0,1939.3,4,58.1,67.7,0.372,SELL_NOW
20.32,22.38,0.0117,1000.0,2346.0,0,37.3,72.8,0.849,SELL_NOW
32.97,29.07,0.1733,500.0,198.0,14,40.1,68.3,0.806,SELL_NOW
40.38,37.03,0.2081,500.0,1820.2,7,32.7,90.3,0.12,SELL_NOW
16.2,13.15,0.0452,200.0,641.5,0,90.8,23.1,0.316,SELL_NOW
25.44,30.98,0.0483,200.0,1103.3,17,45.2,8.6,0.589,AGGREGATE
51.88,66.78,0.1996,1000.0,1109.1,12,87.7,5.5,0.746,AGGREGATE
61.5,53.36,0.1579,0.0,1460.3,0,55.8,87.8,0.892,SELL_NOW
79.88,73.15,0.0208,5000.0,1069.0,4,66.6,97.3,0.677,SELL_NOW
75.32,92.96,0.1594,5000.0,411.3,17,66.1,30.3,0.442,STORE
54.98,69.45,0.0841,0.0,522.3,15,117.2,69.4,0.266,SELL_NOW
39.49,39.87,0.0985,0.0,197.0,9,45.3,0.9,0.784,SELL_NOW
54.53,45.01,0.1947,500.0,1463.7,3,26.5,18.9,0.286,SELL_NOW
65.0,53.28,0.2046,5000.0,2867.9,0,109.6,68.9,0.726,SELL_NOW
18.28,19.87,0.1061,1000.0,435.5,7,22.6,6.6,0.263,WAIT
38.69,38.56,0.2373,200.0,2844.2,4,100.5,46.9,0.182,WAIT
68.79,56.01,0.1076,500.0,2226.7,1,19.7,66.3,0.326,SELL_NOW
36.87,40.25,0.1952,5000.0,1948.7,16,79.7,76.6,0.356,WAIT
50.03,40.31,0.1261,0.0,1971.3,6,19.8,45.4,0.682,SELL_NOW
51.14,61.05,0.2254,5000.0,2497.5,16,110.9,63.0,0.245,STORE
22.91,21.84,0.2279,1000.0,410.1,5,68.7,54.0,0.937,WAIT
35.36,29.0,0.031,500.0,1563.8,14,40.9,5.2,0.599,SELL_NOW
33.42,36.56,0.2348,0.0,2121.6,4,18.6,74.3,0.542,SELL_NOW
11.83,11.82,0.2081,1000.0,1801.8,14,45.8,17.2,0.491,WAIT
11.69,15.05,0.1999,200.0,2515.1,17,85.2,3.2,0.61,AGGREGATE
68.22,73.14,0.0582,500.0,309.6,17,47.4,45.1,0.12,WAIT
29.11,27.3,0.2032,1000.0,2103.0,20,31.0,86.6,0.991,SELL_NOW
46.27,53.42,0.214,1000.0,1648.7,20,70.1,15.1,0.602,AGGREGATE
30.91,28.92,0.0794,0.0,1199.6,5,51.3,1.3,0.132,SELL_NOW
75.85,94.97,0.2385,200.0,1086.8,1,21.6,11.0,0.631,AGGREGATE
28.15,27.79,0.022,1000.0,1900.4,16,20.2,36.4,0.493,SELL_NOW
40.08,43.08,0.046,500.0,2683.9,20,85.5,58.0,0.122,SELL_NOW
71.09,58.67,0.139,1000.0,1538.9,3,117.0,19.3,0.932,SELL_NOW
68.94,69.84,0.1482,5000.0,2491.7,11,29.5,80.2,0.11,WAIT
23.03,28.01,0.1648,500.0,1266.3,18,93.2,75.3,0.62,SELL_NOW
66.19,79.61,0.0141,500.0,396.9,1,12.3,69.6,0.966,SELL_NOW
42.07,38.38,0.2405,1000.0,278.4,1,47.0,48.7,0.314,SELL_NOW
43.81,40.0,0.0207,0.0,248.9,13,61.8,36.5,0.329,SELL_NOW
19.34,23.38,0.0443,500.0,1202.4,14,33.7,37.6,0.1,AGGREGATE
15.64,19.79,0.0134,5000.0,1078.0,19,64.5,50.3,0.16,STORE
60.96,51.67,0.146,0.0,2182.0,1,106.1,7.7,0.14,SELL_NOW
44.75,45.87,0.2337,0.0,2254.2,3,113.4,68.2,0.84,SELL_NOW
40.58,39.31,0.1698,0.0,247.5,18,13.9,35.2,0.853,SELL_NOW
61.07,75.44,0.2074,500.0,741.3,8,34.1,22.5,0.754,AGGREGATE
63.59,53.52,0.0132,0.0,895.4,6,117.5,27.8,0.417,SELL_NOW
21.12,19.13,0.1401,1000.0,1688.1,12,33.9,18.0,0.839,SELL_NOW
52.72,62.01,0.1203,0.0,519.1,11,83.7,90.2,0.586,SELL_NOW
19.47,16.08,0.1298,5000.0,488.4,2,31.9,16.9,0.374,SELL_NOW
62.6,65.49,0.0273,200.0,2837.0,12,44.1,88.3,0.494,SELL_NOW
55.99,57.17,0.1743,5000.0,2432.2,14,24.6,57.2,0.159,WAIT
76.96,74.44,0.1308,500.0,623.9,13,103.0,86.7,0.95,SELL_NOW
14.83,14.79,0.1936,0.0,1279.0,8,106.2,47.4,0.657,WAIT
13.99,14.9,0.1265,0.0,1131.3,12,37.0,92.8,0.758,SELL_NOW
29.75,26.2,0.0459,1000.0,2393.9,3,99.2,21.1,0.709,SELL_NOW
